domain,metric_id,metric_name,county_fips,county_name,period,period_end,frequency,value,unit,margin_of_error,source_ids,source_releases,retrieved_at,raw_sha256s,calculation,notes,comparability_status
income_targeted_production,hcd_apr_above_permitted_units,HCD-reported ABOVE permitted units,06013,Contra Costa,2025,2025-12-31,annual,1264.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_above_permitted_units,HCD-reported ABOVE permitted units,06041,Marin,2025,2025-12-31,annual,178.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_above_permitted_units,HCD-reported ABOVE permitted units,06055,Napa,2025,2025-12-31,annual,319.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_above_permitted_units,HCD-reported ABOVE permitted units,06075,San Francisco,2025,2025-12-31,annual,354.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_above_permitted_units,HCD-reported ABOVE permitted units,06081,San Mateo,2025,2025-12-31,annual,1922.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_above_permitted_units,HCD-reported ABOVE permitted units,06085,Santa Clara,2025,2025-12-31,annual,2631.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_above_permitted_units,HCD-reported ABOVE permitted units,06095,Solano,2025,2025-12-31,annual,1140.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_above_permitted_units,HCD-reported ABOVE permitted units,06097,Sonoma,2025,2025-12-31,annual,1088.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_li_permitted_units,HCD-reported LI permitted units,06001,Alameda,2025,2025-12-31,annual,810.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_li_permitted_units,HCD-reported LI permitted units,06013,Contra Costa,2025,2025-12-31,annual,618.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_li_permitted_units,HCD-reported LI permitted units,06041,Marin,2025,2025-12-31,annual,97.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_li_permitted_units,HCD-reported LI permitted units,06055,Napa,2025,2025-12-31,annual,44.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_li_permitted_units,HCD-reported LI permitted units,06075,San Francisco,2025,2025-12-31,annual,567.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_li_permitted_units,HCD-reported LI permitted units,06081,San Mateo,2025,2025-12-31,annual,1043.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_li_permitted_units,HCD-reported LI permitted units,06085,Santa Clara,2025,2025-12-31,annual,862.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_li_permitted_units,HCD-reported LI permitted units,06095,Solano,2025,2025-12-31,annual,55.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_li_permitted_units,HCD-reported LI permitted units,06097,Sonoma,2025,2025-12-31,annual,311.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_mod_permitted_units,HCD-reported MOD permitted units,06001,Alameda,2025,2025-12-31,annual,620.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_mod_permitted_units,HCD-reported MOD permitted units,06013,Contra Costa,2025,2025-12-31,annual,332.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_mod_permitted_units,HCD-reported MOD permitted units,06041,Marin,2025,2025-12-31,annual,76.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_mod_permitted_units,HCD-reported MOD permitted units,06055,Napa,2025,2025-12-31,annual,42.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_mod_permitted_units,HCD-reported MOD permitted units,06075,San Francisco,2025,2025-12-31,annual,276.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_mod_permitted_units,HCD-reported MOD permitted units,06081,San Mateo,2025,2025-12-31,annual,349.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_mod_permitted_units,HCD-reported MOD permitted units,06085,Santa Clara,2025,2025-12-31,annual,1492.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_mod_permitted_units,HCD-reported MOD permitted units,06095,Solano,2025,2025-12-31,annual,181.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_mod_permitted_units,HCD-reported MOD permitted units,06097,Sonoma,2025,2025-12-31,annual,110.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_permitted_units,HCD-reported permitted units,06001,Alameda,2025,2025-12-31,annual,5000.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_permitted_units,HCD-reported permitted units,06013,Contra Costa,2025,2025-12-31,annual,2669.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_permitted_units,HCD-reported permitted units,06041,Marin,2025,2025-12-31,annual,486.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_permitted_units,HCD-reported permitted units,06055,Napa,2025,2025-12-31,annual,440.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_permitted_units,HCD-reported permitted units,06075,San Francisco,2025,2025-12-31,annual,1959.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_permitted_units,HCD-reported permitted units,06081,San Mateo,2025,2025-12-31,annual,3987.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_permitted_units,HCD-reported permitted units,06085,Santa Clara,2025,2025-12-31,annual,6154.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_permitted_units,HCD-reported permitted units,06095,Solano,2025,2025-12-31,annual,1493.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_permitted_units,HCD-reported permitted units,06097,Sonoma,2025,2025-12-31,annual,1903.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_vli_permitted_units,HCD-reported VLI permitted units,06001,Alameda,2025,2025-12-31,annual,1110.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_vli_permitted_units,HCD-reported VLI permitted units,06013,Contra Costa,2025,2025-12-31,annual,455.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_vli_permitted_units,HCD-reported VLI permitted units,06041,Marin,2025,2025-12-31,annual,135.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_vli_permitted_units,HCD-reported VLI permitted units,06055,Napa,2025,2025-12-31,annual,35.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_vli_permitted_units,HCD-reported VLI permitted units,06075,San Francisco,2025,2025-12-31,annual,762.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_vli_permitted_units,HCD-reported VLI permitted units,06081,San Mateo,2025,2025-12-31,annual,673.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_vli_permitted_units,HCD-reported VLI permitted units,06085,Santa Clara,2025,2025-12-31,annual,1169.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_vli_permitted_units,HCD-reported VLI permitted units,06095,Solano,2025,2025-12-31,annual,117.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,hcd_apr_vli_permitted_units,HCD-reported VLI permitted units,06097,Sonoma,2025,2025-12-31,annual,394.0,housing units,,CA_HCD_APR,HCD-APR-through-2025,2026-08-08T18:25:52Z,dc0c6c52468ffe95159a7ac7e2d85569f2e28640451e90455cc13b3d4cf73da6,published,Jurisdiction-reported building permits aggregated to county by The Bay Outlook. Reused from the verified Version 1.1 evidence layer.,comparable_within_series
income_targeted_production,rhna_target_above_mod_units,Sixth-cycle RHNA above-moderate-income allocation,06001,Alameda,sixth cycle,2031-01-31,planning cycle,37362.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_above_mod_units,Sixth-cycle RHNA above-moderate-income allocation,06013,Contra Costa,sixth cycle,2031-01-31,planning cycle,20205.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_above_mod_units,Sixth-cycle RHNA above-moderate-income allocation,06041,Marin,sixth cycle,2031-01-31,planning cycle,5652.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_above_mod_units,Sixth-cycle RHNA above-moderate-income allocation,06055,Napa,sixth cycle,2031-01-31,planning cycle,1477.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_above_mod_units,Sixth-cycle RHNA above-moderate-income allocation,06075,San Francisco,sixth cycle,2031-01-31,planning cycle,35471.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_above_mod_units,Sixth-cycle RHNA above-moderate-income allocation,06081,San Mateo,sixth cycle,2031-01-31,planning cycle,20531.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_above_mod_units,Sixth-cycle RHNA above-moderate-income allocation,06085,Santa Clara,sixth cycle,2031-01-31,planning cycle,56728.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_above_mod_units,Sixth-cycle RHNA above-moderate-income allocation,06095,Solano,sixth cycle,2031-01-31,planning cycle,4745.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_above_mod_units,Sixth-cycle RHNA above-moderate-income allocation,06097,Sonoma,sixth cycle,2031-01-31,planning cycle,5959.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_li_units,Sixth-cycle RHNA low-income allocation,06001,Alameda,sixth cycle,2031-01-31,planning cycle,13591.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_li_units,Sixth-cycle RHNA low-income allocation,06013,Contra Costa,sixth cycle,2031-01-31,planning cycle,7685.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_li_units,Sixth-cycle RHNA low-income allocation,06041,Marin,sixth cycle,2031-01-31,planning cycle,2400.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_li_units,Sixth-cycle RHNA low-income allocation,06055,Napa,sixth cycle,2031-01-31,planning cycle,658.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_li_units,Sixth-cycle RHNA low-income allocation,06075,San Francisco,sixth cycle,2031-01-31,planning cycle,12014.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_li_units,Sixth-cycle RHNA low-income allocation,06081,San Mateo,sixth cycle,2031-01-31,planning cycle,7023.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_li_units,Sixth-cycle RHNA low-income allocation,06085,Santa Clara,sixth cycle,2031-01-31,planning cycle,18607.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_li_units,Sixth-cycle RHNA low-income allocation,06095,Solano,sixth cycle,2031-01-31,planning cycle,1612.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_li_units,Sixth-cycle RHNA low-income allocation,06097,Sonoma,sixth cycle,2031-01-31,planning cycle,2302.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_mod_units,Sixth-cycle RHNA moderate-income allocation,06001,Alameda,sixth cycle,2031-01-31,planning cycle,14438.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_mod_units,Sixth-cycle RHNA moderate-income allocation,06013,Contra Costa,sixth cycle,2031-01-31,planning cycle,7807.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
income_targeted_production,rhna_target_mod_units,Sixth-cycle RHNA moderate-income allocation,06041,Marin,sixth cycle,2031-01-31,planning cycle,2182.0,housing units,,CA_HCD_RHNA,HCD-RHNA-sixth-cycle,2026-08-08T18:25:52Z,0e9ecad539daa8ffa467b43016b48304b55517a8dd2800bd1bf5c590a387217a,sum of jurisdiction allocations within county,"Allocation is a planning target, not a completed or occupied unit count.",planning_target_not_observed_supply
