domain,metric_id,metric_name,county_fips,county_name,period,period_end,frequency,value,unit,source_ids,source_releases,retrieved_at,raw_sha256s,calculation,notes,comparability_status
permitting_timelines,deterministically_matched_projects,Deterministically matched projects,06041,Marin,2018-2025 matched records,2025-12-31,multi-year matched-project summary,1761,projects,CA_HCD_APR_TABLE_A;CA_HCD_APR_TABLE_A2,HCD-APR-TABLE-A-2018-portal-current;HCD-APR-TABLE-A-2019-portal-current;HCD-APR-TABLE-A-2020-portal-current;HCD-APR-TABLE-A-2021-portal-current;HCD-APR-TABLE-A-2022-portal-current;HCD-APR-TABLE-A-2023-portal-current;HCD-APR-TABLE-A-2024-portal-current;HCD-APR-TABLE-A-2025-portal-current;HCD-APR-TABLE-A2-2018-portal-current;HCD-APR-TABLE-A2-2019-portal-current;HCD-APR-TABLE-A2-2020-portal-current;HCD-APR-TABLE-A2-2021-portal-current;HCD-APR-TABLE-A2-2022-portal-current;HCD-APR-TABLE-A2-2023-portal-current;HCD-APR-TABLE-A2-2024-portal-current;HCD-APR-TABLE-A2-2025-portal-current,2026-08-10T17:11:13Z,c5cee4fbdeba70dfa06045e45ea217a2aca9e0594fe6a2da9144529a1cc1bc25;6f24c832cc9b927766fa5257f444024ffabc785e83ee1d5d9932243d95b14371;11aa51318922cdb7f838c55d1b07009fc196e7fe46ea39c1222e20a86c988429;97ab0c3387bdf49a07720594cb3ea612a85aca39503f8ca9f0c9c0af8e800bda;1bca81f3a972f3d1eced27a3e2fdf4268fc4f1031af1dd0698cbf39fa018fb04;1b140c61910e1eb3a1b01eb1837038d4a59ca05ac73198496fd1b3d77823f8c8;0d33c498629bfd21f3b9707fd1c4810fcb4fd6d8542c25aec64360305c105d2f;bec330a57d4f495f88b52cfed29d66223ec2d61b4ca4ae2e3feeef22faf62af2;2eda34f589a502ed96d65bbdc8ce37cfa225aedf755805a5453eb8c40e926d43;2909761266532f15be992976ff4f8ac5e86198994135f5fd6e17f4930c1de8f6;dd5239737a286de14f0cb94cb934e788a2734baa54fafb493cc326ab118f98e2;5a78db14b37ff087cca9b8e7ae1d939130ba7789dbd8be26558670e88d809950;60556989c07686cc4af51409c4e0761edc273bafa18a65e6a0c4fdc3ac96c4cc;d5a42e856f7a486094b1a52da7413fa582d45472ab18a6ae572bba1930a8069c;efedc570ed4198bb4143b012c1926c817a047bd23278b2b2b19270889b52d13b;e5e85e9677a374bd30beeeb7848a802f790f9425b78fe84c0ef8096e2394b297,count of high-confidence exact identifier matches,Coverage is published with the medians; unmatched records are not imputed.,coverage_diagnostic
permitting_timelines,deterministically_matched_projects,Deterministically matched projects,06055,Napa,2018-2025 matched records,2025-12-31,multi-year matched-project summary,426,projects,CA_HCD_APR_TABLE_A;CA_HCD_APR_TABLE_A2,HCD-APR-TABLE-A-2018-portal-current;HCD-APR-TABLE-A-2019-portal-current;HCD-APR-TABLE-A-2020-portal-current;HCD-APR-TABLE-A-2021-portal-current;HCD-APR-TABLE-A-2022-portal-current;HCD-APR-TABLE-A-2023-portal-current;HCD-APR-TABLE-A-2024-portal-current;HCD-APR-TABLE-A-2025-portal-current;HCD-APR-TABLE-A2-2018-portal-current;HCD-APR-TABLE-A2-2019-portal-current;HCD-APR-TABLE-A2-2020-portal-current;HCD-APR-TABLE-A2-2021-portal-current;HCD-APR-TABLE-A2-2022-portal-current;HCD-APR-TABLE-A2-2023-portal-current;HCD-APR-TABLE-A2-2024-portal-current;HCD-APR-TABLE-A2-2025-portal-current,2026-08-10T17:11:13Z,c5cee4fbdeba70dfa06045e45ea217a2aca9e0594fe6a2da9144529a1cc1bc25;6f24c832cc9b927766fa5257f444024ffabc785e83ee1d5d9932243d95b14371;11aa51318922cdb7f838c55d1b07009fc196e7fe46ea39c1222e20a86c988429;97ab0c3387bdf49a07720594cb3ea612a85aca39503f8ca9f0c9c0af8e800bda;1bca81f3a972f3d1eced27a3e2fdf4268fc4f1031af1dd0698cbf39fa018fb04;1b140c61910e1eb3a1b01eb1837038d4a59ca05ac73198496fd1b3d77823f8c8;0d33c498629bfd21f3b9707fd1c4810fcb4fd6d8542c25aec64360305c105d2f;bec330a57d4f495f88b52cfed29d66223ec2d61b4ca4ae2e3feeef22faf62af2;2eda34f589a502ed96d65bbdc8ce37cfa225aedf755805a5453eb8c40e926d43;2909761266532f15be992976ff4f8ac5e86198994135f5fd6e17f4930c1de8f6;dd5239737a286de14f0cb94cb934e788a2734baa54fafb493cc326ab118f98e2;5a78db14b37ff087cca9b8e7ae1d939130ba7789dbd8be26558670e88d809950;60556989c07686cc4af51409c4e0761edc273bafa18a65e6a0c4fdc3ac96c4cc;d5a42e856f7a486094b1a52da7413fa582d45472ab18a6ae572bba1930a8069c;efedc570ed4198bb4143b012c1926c817a047bd23278b2b2b19270889b52d13b;e5e85e9677a374bd30beeeb7848a802f790f9425b78fe84c0ef8096e2394b297,count of high-confidence exact identifier matches,Coverage is published with the medians; unmatched records are not imputed.,coverage_diagnostic
permitting_timelines,deterministically_matched_projects,Deterministically matched projects,06075,San Francisco,2018-2025 matched records,2025-12-31,multi-year matched-project summary,1631,projects,CA_HCD_APR_TABLE_A;CA_HCD_APR_TABLE_A2,HCD-APR-TABLE-A-2018-portal-current;HCD-APR-TABLE-A-2019-portal-current;HCD-APR-TABLE-A-2020-portal-current;HCD-APR-TABLE-A-2021-portal-current;HCD-APR-TABLE-A-2022-portal-current;HCD-APR-TABLE-A-2023-portal-current;HCD-APR-TABLE-A-2024-portal-current;HCD-APR-TABLE-A-2025-portal-current;HCD-APR-TABLE-A2-2018-portal-current;HCD-APR-TABLE-A2-2019-portal-current;HCD-APR-TABLE-A2-2020-portal-current;HCD-APR-TABLE-A2-2021-portal-current;HCD-APR-TABLE-A2-2022-portal-current;HCD-APR-TABLE-A2-2023-portal-current;HCD-APR-TABLE-A2-2024-portal-current;HCD-APR-TABLE-A2-2025-portal-current,2026-08-10T17:11:13Z,c5cee4fbdeba70dfa06045e45ea217a2aca9e0594fe6a2da9144529a1cc1bc25;6f24c832cc9b927766fa5257f444024ffabc785e83ee1d5d9932243d95b14371;11aa51318922cdb7f838c55d1b07009fc196e7fe46ea39c1222e20a86c988429;97ab0c3387bdf49a07720594cb3ea612a85aca39503f8ca9f0c9c0af8e800bda;1bca81f3a972f3d1eced27a3e2fdf4268fc4f1031af1dd0698cbf39fa018fb04;1b140c61910e1eb3a1b01eb1837038d4a59ca05ac73198496fd1b3d77823f8c8;0d33c498629bfd21f3b9707fd1c4810fcb4fd6d8542c25aec64360305c105d2f;bec330a57d4f495f88b52cfed29d66223ec2d61b4ca4ae2e3feeef22faf62af2;2eda34f589a502ed96d65bbdc8ce37cfa225aedf755805a5453eb8c40e926d43;2909761266532f15be992976ff4f8ac5e86198994135f5fd6e17f4930c1de8f6;dd5239737a286de14f0cb94cb934e788a2734baa54fafb493cc326ab118f98e2;5a78db14b37ff087cca9b8e7ae1d939130ba7789dbd8be26558670e88d809950;60556989c07686cc4af51409c4e0761edc273bafa18a65e6a0c4fdc3ac96c4cc;d5a42e856f7a486094b1a52da7413fa582d45472ab18a6ae572bba1930a8069c;efedc570ed4198bb4143b012c1926c817a047bd23278b2b2b19270889b52d13b;e5e85e9677a374bd30beeeb7848a802f790f9425b78fe84c0ef8096e2394b297,count of high-confidence exact identifier matches,Coverage is published with the medians; unmatched records are not imputed.,coverage_diagnostic
permitting_timelines,deterministically_matched_projects,Deterministically matched projects,06081,San Mateo,2018-2025 matched records,2025-12-31,multi-year matched-project summary,2602,projects,CA_HCD_APR_TABLE_A;CA_HCD_APR_TABLE_A2,HCD-APR-TABLE-A-2018-portal-current;HCD-APR-TABLE-A-2019-portal-current;HCD-APR-TABLE-A-2020-portal-current;HCD-APR-TABLE-A-2021-portal-current;HCD-APR-TABLE-A-2022-portal-current;HCD-APR-TABLE-A-2023-portal-current;HCD-APR-TABLE-A-2024-portal-current;HCD-APR-TABLE-A-2025-portal-current;HCD-APR-TABLE-A2-2018-portal-current;HCD-APR-TABLE-A2-2019-portal-current;HCD-APR-TABLE-A2-2020-portal-current;HCD-APR-TABLE-A2-2021-portal-current;HCD-APR-TABLE-A2-2022-portal-current;HCD-APR-TABLE-A2-2023-portal-current;HCD-APR-TABLE-A2-2024-portal-current;HCD-APR-TABLE-A2-2025-portal-current,2026-08-10T17:11:13Z,c5cee4fbdeba70dfa06045e45ea217a2aca9e0594fe6a2da9144529a1cc1bc25;6f24c832cc9b927766fa5257f444024ffabc785e83ee1d5d9932243d95b14371;11aa51318922cdb7f838c55d1b07009fc196e7fe46ea39c1222e20a86c988429;97ab0c3387bdf49a07720594cb3ea612a85aca39503f8ca9f0c9c0af8e800bda;1bca81f3a972f3d1eced27a3e2fdf4268fc4f1031af1dd0698cbf39fa018fb04;1b140c61910e1eb3a1b01eb1837038d4a59ca05ac73198496fd1b3d77823f8c8;0d33c498629bfd21f3b9707fd1c4810fcb4fd6d8542c25aec64360305c105d2f;bec330a57d4f495f88b52cfed29d66223ec2d61b4ca4ae2e3feeef22faf62af2;2eda34f589a502ed96d65bbdc8ce37cfa225aedf755805a5453eb8c40e926d43;2909761266532f15be992976ff4f8ac5e86198994135f5fd6e17f4930c1de8f6;dd5239737a286de14f0cb94cb934e788a2734baa54fafb493cc326ab118f98e2;5a78db14b37ff087cca9b8e7ae1d939130ba7789dbd8be26558670e88d809950;60556989c07686cc4af51409c4e0761edc273bafa18a65e6a0c4fdc3ac96c4cc;d5a42e856f7a486094b1a52da7413fa582d45472ab18a6ae572bba1930a8069c;efedc570ed4198bb4143b012c1926c817a047bd23278b2b2b19270889b52d13b;e5e85e9677a374bd30beeeb7848a802f790f9425b78fe84c0ef8096e2394b297,count of high-confidence exact identifier matches,Coverage is published with the medians; unmatched records are not imputed.,coverage_diagnostic
permitting_timelines,deterministically_matched_projects,Deterministically matched projects,06085,Santa Clara,2018-2025 matched records,2025-12-31,multi-year matched-project summary,6504,projects,CA_HCD_APR_TABLE_A;CA_HCD_APR_TABLE_A2,HCD-APR-TABLE-A-2018-portal-current;HCD-APR-TABLE-A-2019-portal-current;HCD-APR-TABLE-A-2020-portal-current;HCD-APR-TABLE-A-2021-portal-current;HCD-APR-TABLE-A-2022-portal-current;HCD-APR-TABLE-A-2023-portal-current;HCD-APR-TABLE-A-2024-portal-current;HCD-APR-TABLE-A-2025-portal-current;HCD-APR-TABLE-A2-2018-portal-current;HCD-APR-TABLE-A2-2019-portal-current;HCD-APR-TABLE-A2-2020-portal-current;HCD-APR-TABLE-A2-2021-portal-current;HCD-APR-TABLE-A2-2022-portal-current;HCD-APR-TABLE-A2-2023-portal-current;HCD-APR-TABLE-A2-2024-portal-current;HCD-APR-TABLE-A2-2025-portal-current,2026-08-10T17:11:13Z,c5cee4fbdeba70dfa06045e45ea217a2aca9e0594fe6a2da9144529a1cc1bc25;6f24c832cc9b927766fa5257f444024ffabc785e83ee1d5d9932243d95b14371;11aa51318922cdb7f838c55d1b07009fc196e7fe46ea39c1222e20a86c988429;97ab0c3387bdf49a07720594cb3ea612a85aca39503f8ca9f0c9c0af8e800bda;1bca81f3a972f3d1eced27a3e2fdf4268fc4f1031af1dd0698cbf39fa018fb04;1b140c61910e1eb3a1b01eb1837038d4a59ca05ac73198496fd1b3d77823f8c8;0d33c498629bfd21f3b9707fd1c4810fcb4fd6d8542c25aec64360305c105d2f;bec330a57d4f495f88b52cfed29d66223ec2d61b4ca4ae2e3feeef22faf62af2;2eda34f589a502ed96d65bbdc8ce37cfa225aedf755805a5453eb8c40e926d43;2909761266532f15be992976ff4f8ac5e86198994135f5fd6e17f4930c1de8f6;dd5239737a286de14f0cb94cb934e788a2734baa54fafb493cc326ab118f98e2;5a78db14b37ff087cca9b8e7ae1d939130ba7789dbd8be26558670e88d809950;60556989c07686cc4af51409c4e0761edc273bafa18a65e6a0c4fdc3ac96c4cc;d5a42e856f7a486094b1a52da7413fa582d45472ab18a6ae572bba1930a8069c;efedc570ed4198bb4143b012c1926c817a047bd23278b2b2b19270889b52d13b;e5e85e9677a374bd30beeeb7848a802f790f9425b78fe84c0ef8096e2394b297,count of high-confidence exact identifier matches,Coverage is published with the medians; unmatched records are not imputed.,coverage_diagnostic
permitting_timelines,deterministically_matched_projects,Deterministically matched projects,06095,Solano,2018-2025 matched records,2025-12-31,multi-year matched-project summary,2957,projects,CA_HCD_APR_TABLE_A;CA_HCD_APR_TABLE_A2,HCD-APR-TABLE-A-2018-portal-current;HCD-APR-TABLE-A-2019-portal-current;HCD-APR-TABLE-A-2020-portal-current;HCD-APR-TABLE-A-2021-portal-current;HCD-APR-TABLE-A-2022-portal-current;HCD-APR-TABLE-A-2023-portal-current;HCD-APR-TABLE-A-2024-portal-current;HCD-APR-TABLE-A-2025-portal-current;HCD-APR-TABLE-A2-2018-portal-current;HCD-APR-TABLE-A2-2019-portal-current;HCD-APR-TABLE-A2-2020-portal-current;HCD-APR-TABLE-A2-2021-portal-current;HCD-APR-TABLE-A2-2022-portal-current;HCD-APR-TABLE-A2-2023-portal-current;HCD-APR-TABLE-A2-2024-portal-current;HCD-APR-TABLE-A2-2025-portal-current,2026-08-10T17:11:13Z,c5cee4fbdeba70dfa06045e45ea217a2aca9e0594fe6a2da9144529a1cc1bc25;6f24c832cc9b927766fa5257f444024ffabc785e83ee1d5d9932243d95b14371;11aa51318922cdb7f838c55d1b07009fc196e7fe46ea39c1222e20a86c988429;97ab0c3387bdf49a07720594cb3ea612a85aca39503f8ca9f0c9c0af8e800bda;1bca81f3a972f3d1eced27a3e2fdf4268fc4f1031af1dd0698cbf39fa018fb04;1b140c61910e1eb3a1b01eb1837038d4a59ca05ac73198496fd1b3d77823f8c8;0d33c498629bfd21f3b9707fd1c4810fcb4fd6d8542c25aec64360305c105d2f;bec330a57d4f495f88b52cfed29d66223ec2d61b4ca4ae2e3feeef22faf62af2;2eda34f589a502ed96d65bbdc8ce37cfa225aedf755805a5453eb8c40e926d43;2909761266532f15be992976ff4f8ac5e86198994135f5fd6e17f4930c1de8f6;dd5239737a286de14f0cb94cb934e788a2734baa54fafb493cc326ab118f98e2;5a78db14b37ff087cca9b8e7ae1d939130ba7789dbd8be26558670e88d809950;60556989c07686cc4af51409c4e0761edc273bafa18a65e6a0c4fdc3ac96c4cc;d5a42e856f7a486094b1a52da7413fa582d45472ab18a6ae572bba1930a8069c;efedc570ed4198bb4143b012c1926c817a047bd23278b2b2b19270889b52d13b;e5e85e9677a374bd30beeeb7848a802f790f9425b78fe84c0ef8096e2394b297,count of high-confidence exact identifier matches,Coverage is published with the medians; unmatched records are not imputed.,coverage_diagnostic
permitting_timelines,deterministically_matched_projects,Deterministically matched projects,06097,Sonoma,2018-2025 matched records,2025-12-31,multi-year matched-project summary,3668,projects,CA_HCD_APR_TABLE_A;CA_HCD_APR_TABLE_A2,HCD-APR-TABLE-A-2018-portal-current;HCD-APR-TABLE-A-2019-portal-current;HCD-APR-TABLE-A-2020-portal-current;HCD-APR-TABLE-A-2021-portal-current;HCD-APR-TABLE-A-2022-portal-current;HCD-APR-TABLE-A-2023-portal-current;HCD-APR-TABLE-A-2024-portal-current;HCD-APR-TABLE-A-2025-portal-current;HCD-APR-TABLE-A2-2018-portal-current;HCD-APR-TABLE-A2-2019-portal-current;HCD-APR-TABLE-A2-2020-portal-current;HCD-APR-TABLE-A2-2021-portal-current;HCD-APR-TABLE-A2-2022-portal-current;HCD-APR-TABLE-A2-2023-portal-current;HCD-APR-TABLE-A2-2024-portal-current;HCD-APR-TABLE-A2-2025-portal-current,2026-08-10T17:11:13Z,c5cee4fbdeba70dfa06045e45ea217a2aca9e0594fe6a2da9144529a1cc1bc25;6f24c832cc9b927766fa5257f444024ffabc785e83ee1d5d9932243d95b14371;11aa51318922cdb7f838c55d1b07009fc196e7fe46ea39c1222e20a86c988429;97ab0c3387bdf49a07720594cb3ea612a85aca39503f8ca9f0c9c0af8e800bda;1bca81f3a972f3d1eced27a3e2fdf4268fc4f1031af1dd0698cbf39fa018fb04;1b140c61910e1eb3a1b01eb1837038d4a59ca05ac73198496fd1b3d77823f8c8;0d33c498629bfd21f3b9707fd1c4810fcb4fd6d8542c25aec64360305c105d2f;bec330a57d4f495f88b52cfed29d66223ec2d61b4ca4ae2e3feeef22faf62af2;2eda34f589a502ed96d65bbdc8ce37cfa225aedf755805a5453eb8c40e926d43;2909761266532f15be992976ff4f8ac5e86198994135f5fd6e17f4930c1de8f6;dd5239737a286de14f0cb94cb934e788a2734baa54fafb493cc326ab118f98e2;5a78db14b37ff087cca9b8e7ae1d939130ba7789dbd8be26558670e88d809950;60556989c07686cc4af51409c4e0761edc273bafa18a65e6a0c4fdc3ac96c4cc;d5a42e856f7a486094b1a52da7413fa582d45472ab18a6ae572bba1930a8069c;efedc570ed4198bb4143b012c1926c817a047bd23278b2b2b19270889b52d13b;e5e85e9677a374bd30beeeb7848a802f790f9425b78fe84c0ef8096e2394b297,count of high-confidence exact identifier matches,Coverage is published with the medians; unmatched records are not imputed.,coverage_diagnostic
permitting_timelines,matched_application_to_completion_median_days,Matched application-to-completion median,06001,Alameda,2018-2025 matched records,2025-12-31,multi-year matched-project summary,442.0,days,CA_HCD_APR_TABLE_A;CA_HCD_APR_TABLE_A2,HCD-APR-TABLE-A-2018-portal-current;HCD-APR-TABLE-A-2019-portal-current;HCD-APR-TABLE-A-2020-portal-current;HCD-APR-TABLE-A-2021-portal-current;HCD-APR-TABLE-A-2022-portal-current;HCD-APR-TABLE-A-2023-portal-current;HCD-APR-TABLE-A-2024-portal-current;HCD-APR-TABLE-A-2025-portal-current;HCD-APR-TABLE-A2-2018-portal-current;HCD-APR-TABLE-A2-2019-portal-current;HCD-APR-TABLE-A2-2020-portal-current;HCD-APR-TABLE-A2-2021-portal-current;HCD-APR-TABLE-A2-2022-portal-current;HCD-APR-TABLE-A2-2023-portal-current;HCD-APR-TABLE-A2-2024-portal-current;HCD-APR-TABLE-A2-2025-portal-current,2026-08-10T17:11:13Z,c5cee4fbdeba70dfa06045e45ea217a2aca9e0594fe6a2da9144529a1cc1bc25;6f24c832cc9b927766fa5257f444024ffabc785e83ee1d5d9932243d95b14371;11aa51318922cdb7f838c55d1b07009fc196e7fe46ea39c1222e20a86c988429;97ab0c3387bdf49a07720594cb3ea612a85aca39503f8ca9f0c9c0af8e800bda;1bca81f3a972f3d1eced27a3e2fdf4268fc4f1031af1dd0698cbf39fa018fb04;1b140c61910e1eb3a1b01eb1837038d4a59ca05ac73198496fd1b3d77823f8c8;0d33c498629bfd21f3b9707fd1c4810fcb4fd6d8542c25aec64360305c105d2f;bec330a57d4f495f88b52cfed29d66223ec2d61b4ca4ae2e3feeef22faf62af2;2eda34f589a502ed96d65bbdc8ce37cfa225aedf755805a5453eb8c40e926d43;2909761266532f15be992976ff4f8ac5e86198994135f5fd6e17f4930c1de8f6;dd5239737a286de14f0cb94cb934e788a2734baa54fafb493cc326ab118f98e2;5a78db14b37ff087cca9b8e7ae1d939130ba7789dbd8be26558670e88d809950;60556989c07686cc4af51409c4e0761edc273bafa18a65e6a0c4fdc3ac96c4cc;d5a42e856f7a486094b1a52da7413fa582d45472ab18a6ae572bba1930a8069c;efedc570ed4198bb4143b012c1926c817a047bd23278b2b2b19270889b52d13b;e5e85e9677a374bd30beeeb7848a802f790f9425b78fe84c0ef8096e2394b297,median elapsed calendar days among deterministic exact-ID matches with chronological dates,Sample size 1757. Exact jurisdiction + tracking-ID matches are used first; exact jurisdiction + APN matches are used second. No address or fuzzy matching.,matched_subset_not_population_estimate
permitting_timelines,matched_application_to_completion_median_days,Matched application-to-completion median,06013,Contra Costa,2018-2025 matched records,2025-12-31,multi-year matched-project summary,440.0,days,CA_HCD_APR_TABLE_A;CA_HCD_APR_TABLE_A2,HCD-APR-TABLE-A-2018-portal-current;HCD-APR-TABLE-A-2019-portal-current;HCD-APR-TABLE-A-2020-portal-current;HCD-APR-TABLE-A-2021-portal-current;HCD-APR-TABLE-A-2022-portal-current;HCD-APR-TABLE-A-2023-portal-current;HCD-APR-TABLE-A-2024-portal-current;HCD-APR-TABLE-A-2025-portal-current;HCD-APR-TABLE-A2-2018-portal-current;HCD-APR-TABLE-A2-2019-portal-current;HCD-APR-TABLE-A2-2020-portal-current;HCD-APR-TABLE-A2-2021-portal-current;HCD-APR-TABLE-A2-2022-portal-current;HCD-APR-TABLE-A2-2023-portal-current;HCD-APR-TABLE-A2-2024-portal-current;HCD-APR-TABLE-A2-2025-portal-current,2026-08-10T17:11:13Z,c5cee4fbdeba70dfa06045e45ea217a2aca9e0594fe6a2da9144529a1cc1bc25;6f24c832cc9b927766fa5257f444024ffabc785e83ee1d5d9932243d95b14371;11aa51318922cdb7f838c55d1b07009fc196e7fe46ea39c1222e20a86c988429;97ab0c3387bdf49a07720594cb3ea612a85aca39503f8ca9f0c9c0af8e800bda;1bca81f3a972f3d1eced27a3e2fdf4268fc4f1031af1dd0698cbf39fa018fb04;1b140c61910e1eb3a1b01eb1837038d4a59ca05ac73198496fd1b3d77823f8c8;0d33c498629bfd21f3b9707fd1c4810fcb4fd6d8542c25aec64360305c105d2f;bec330a57d4f495f88b52cfed29d66223ec2d61b4ca4ae2e3feeef22faf62af2;2eda34f589a502ed96d65bbdc8ce37cfa225aedf755805a5453eb8c40e926d43;2909761266532f15be992976ff4f8ac5e86198994135f5fd6e17f4930c1de8f6;dd5239737a286de14f0cb94cb934e788a2734baa54fafb493cc326ab118f98e2;5a78db14b37ff087cca9b8e7ae1d939130ba7789dbd8be26558670e88d809950;60556989c07686cc4af51409c4e0761edc273bafa18a65e6a0c4fdc3ac96c4cc;d5a42e856f7a486094b1a52da7413fa582d45472ab18a6ae572bba1930a8069c;efedc570ed4198bb4143b012c1926c817a047bd23278b2b2b19270889b52d13b;e5e85e9677a374bd30beeeb7848a802f790f9425b78fe84c0ef8096e2394b297,median elapsed calendar days among deterministic exact-ID matches with chronological dates,Sample size 1757. Exact jurisdiction + tracking-ID matches are used first; exact jurisdiction + APN matches are used second. No address or fuzzy matching.,matched_subset_not_population_estimate
permitting_timelines,matched_application_to_completion_median_days,Matched application-to-completion median,06041,Marin,2018-2025 matched records,2025-12-31,multi-year matched-project summary,583.0,days,CA_HCD_APR_TABLE_A;CA_HCD_APR_TABLE_A2,HCD-APR-TABLE-A-2018-portal-current;HCD-APR-TABLE-A-2019-portal-current;HCD-APR-TABLE-A-2020-portal-current;HCD-APR-TABLE-A-2021-portal-current;HCD-APR-TABLE-A-2022-portal-current;HCD-APR-TABLE-A-2023-portal-current;HCD-APR-TABLE-A-2024-portal-current;HCD-APR-TABLE-A-2025-portal-current;HCD-APR-TABLE-A2-2018-portal-current;HCD-APR-TABLE-A2-2019-portal-current;HCD-APR-TABLE-A2-2020-portal-current;HCD-APR-TABLE-A2-2021-portal-current;HCD-APR-TABLE-A2-2022-portal-current;HCD-APR-TABLE-A2-2023-portal-current;HCD-APR-TABLE-A2-2024-portal-current;HCD-APR-TABLE-A2-2025-portal-current,2026-08-10T17:11:13Z,c5cee4fbdeba70dfa06045e45ea217a2aca9e0594fe6a2da9144529a1cc1bc25;6f24c832cc9b927766fa5257f444024ffabc785e83ee1d5d9932243d95b14371;11aa51318922cdb7f838c55d1b07009fc196e7fe46ea39c1222e20a86c988429;97ab0c3387bdf49a07720594cb3ea612a85aca39503f8ca9f0c9c0af8e800bda;1bca81f3a972f3d1eced27a3e2fdf4268fc4f1031af1dd0698cbf39fa018fb04;1b140c61910e1eb3a1b01eb1837038d4a59ca05ac73198496fd1b3d77823f8c8;0d33c498629bfd21f3b9707fd1c4810fcb4fd6d8542c25aec64360305c105d2f;bec330a57d4f495f88b52cfed29d66223ec2d61b4ca4ae2e3feeef22faf62af2;2eda34f589a502ed96d65bbdc8ce37cfa225aedf755805a5453eb8c40e926d43;2909761266532f15be992976ff4f8ac5e86198994135f5fd6e17f4930c1de8f6;dd5239737a286de14f0cb94cb934e788a2734baa54fafb493cc326ab118f98e2;5a78db14b37ff087cca9b8e7ae1d939130ba7789dbd8be26558670e88d809950;60556989c07686cc4af51409c4e0761edc273bafa18a65e6a0c4fdc3ac96c4cc;d5a42e856f7a486094b1a52da7413fa582d45472ab18a6ae572bba1930a8069c;efedc570ed4198bb4143b012c1926c817a047bd23278b2b2b19270889b52d13b;e5e85e9677a374bd30beeeb7848a802f790f9425b78fe84c0ef8096e2394b297,median elapsed calendar days among deterministic exact-ID matches with chronological dates,Sample size 1757. Exact jurisdiction + tracking-ID matches are used first; exact jurisdiction + APN matches are used second. No address or fuzzy matching.,matched_subset_not_population_estimate
permitting_timelines,matched_application_to_completion_median_days,Matched application-to-completion median,06055,Napa,2018-2025 matched records,2025-12-31,multi-year matched-project summary,625.0,days,CA_HCD_APR_TABLE_A;CA_HCD_APR_TABLE_A2,HCD-APR-TABLE-A-2018-portal-current;HCD-APR-TABLE-A-2019-portal-current;HCD-APR-TABLE-A-2020-portal-current;HCD-APR-TABLE-A-2021-portal-current;HCD-APR-TABLE-A-2022-portal-current;HCD-APR-TABLE-A-2023-portal-current;HCD-APR-TABLE-A-2024-portal-current;HCD-APR-TABLE-A-2025-portal-current;HCD-APR-TABLE-A2-2018-portal-current;HCD-APR-TABLE-A2-2019-portal-current;HCD-APR-TABLE-A2-2020-portal-current;HCD-APR-TABLE-A2-2021-portal-current;HCD-APR-TABLE-A2-2022-portal-current;HCD-APR-TABLE-A2-2023-portal-current;HCD-APR-TABLE-A2-2024-portal-current;HCD-APR-TABLE-A2-2025-portal-current,2026-08-10T17:11:13Z,c5cee4fbdeba70dfa06045e45ea217a2aca9e0594fe6a2da9144529a1cc1bc25;6f24c832cc9b927766fa5257f444024ffabc785e83ee1d5d9932243d95b14371;11aa51318922cdb7f838c55d1b07009fc196e7fe46ea39c1222e20a86c988429;97ab0c3387bdf49a07720594cb3ea612a85aca39503f8ca9f0c9c0af8e800bda;1bca81f3a972f3d1eced27a3e2fdf4268fc4f1031af1dd0698cbf39fa018fb04;1b140c61910e1eb3a1b01eb1837038d4a59ca05ac73198496fd1b3d77823f8c8;0d33c498629bfd21f3b9707fd1c4810fcb4fd6d8542c25aec64360305c105d2f;bec330a57d4f495f88b52cfed29d66223ec2d61b4ca4ae2e3feeef22faf62af2;2eda34f589a502ed96d65bbdc8ce37cfa225aedf755805a5453eb8c40e926d43;2909761266532f15be992976ff4f8ac5e86198994135f5fd6e17f4930c1de8f6;dd5239737a286de14f0cb94cb934e788a2734baa54fafb493cc326ab118f98e2;5a78db14b37ff087cca9b8e7ae1d939130ba7789dbd8be26558670e88d809950;60556989c07686cc4af51409c4e0761edc273bafa18a65e6a0c4fdc3ac96c4cc;d5a42e856f7a486094b1a52da7413fa582d45472ab18a6ae572bba1930a8069c;efedc570ed4198bb4143b012c1926c817a047bd23278b2b2b19270889b52d13b;e5e85e9677a374bd30beeeb7848a802f790f9425b78fe84c0ef8096e2394b297,median elapsed calendar days among deterministic exact-ID matches with chronological dates,Sample size 1757. Exact jurisdiction + tracking-ID matches are used first; exact jurisdiction + APN matches are used second. No address or fuzzy matching.,matched_subset_not_population_estimate
